Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVento;Nebulosidade;
82795;07/08/2009;0000;21;20.6;96;954.8;14;2;10;
82795;07/08/2009;1200;21.8;20.7;90;956.7;14;5;10;
82795;07/08/2009;1800;21.8;20.3;86;954.8;14;3.6;10;
82795;08/08/2009;0000;20.2;20;97;956.1;9;3.6;10;
82795;08/08/2009;1200;21.1;19.9;89;956.7;14;3.1;9;
82795;08/08/2009;1800;25.3;20.7;66;954.6;14;4.5;4;
82795;09/08/2009;0000;20.3;19.4;92;956.3;14;2.5;7;
82795;09/08/2009;1200;20.6;19.2;87;955.6;18;3;10;
82795;09/08/2009;1800;20.8;20.6;99;954.3;14;3;10;
82795;10/08/2009;0000;19.8;19.6;97;955.8;14;1.1;10;
82795;10/08/2009;1200;22.1;20.3;86;956;14;4.3;8;
82795;10/08/2009;1800;26.4;21.1;62;954.5;14;1.8;5;
82795;11/08/2009;0000;20.5;19.9;93;955.5;9;2.5;2;
82795;11/08/2009;1200;22.2;20.3;83;956.2;14;3;9;
82795;11/08/2009;1800;24.7;21.9;78;954.3;14;1.6;;
82795;12/08/2009;0000;20.4;20;97;956.2;9;2.8;6;
82795;12/08/2009;1200;22.5;20.4;83;957.5;14;4.1;8;
82795;12/08/2009;1800;25.4;20.8;67;954.2;14;5.1;5;
82795;13/08/2009;0000;20.3;19.1;89;956.2;14;2.6;0;
82795;13/08/2009;1200;21.8;19.5;80;956.8;18;4.8;9;
82795;13/08/2009;1800;27;22;65;953.2;14;4.3;4;
82795;14/08/2009;0000;21;20;91;955.2;14;4;6;
82795;14/08/2009;1200;22.4;20.2;82;954.7;14;3.5;7;
82795;14/08/2009;1800;25.3;20.9;67;953.2;14;4.8;3;
82795;15/08/2009;0000;20.2;19.3;91;954;9;2.5;2;
82795;15/08/2009;1200;19.5;18.6;91;955.8;9;6;10;
82795;15/08/2009;1800;24.5;19.7;65;952.3;14;3.8;8;
82795;16/08/2009;0000;19.8;18.3;86;954.1;9;2.3;6;
82795;16/08/2009;1200;22.5;19.3;75;955.7;14;5.3;8;
82795;16/08/2009;1800;25.3;19.9;61;952.7;14;4.5;4;
82795;17/08/2009;0000;19.7;17.7;83;954.9;14;2.5;0;
82795;17/08/2009;1200;22.3;19.9;80;954.2;14;4.5;7;
82795;17/08/2009;1800;25.4;20.3;63;951.9;3;5.1;3;
82795;18/08/2009;0000;20.3;19.4;92;954.1;9;2.8;3;
82795;18/08/2009;1200;23.1;20.5;78;954;14;3.1;8;
82795;18/08/2009;1800;25.5;21.4;70;951.8;14;3.5;6;
82795;19/08/2009;0000;21.3;20.4;91;953.1;9;2.5;3;
82795;19/08/2009;1200;23.5;20.8;80;953.4;9;3.6;6;
82795;19/08/2009;1800;26.5;21.8;67;950.8;14;1.6;4;
82795;20/08/2009;0000;21.1;20.1;91;953.1;9;2.5;0;
82795;20/08/2009;1200;21.3;20.8;94;953.6;9;4.6;10;
82795;20/08/2009;1800;22;21.2;93;950.8;14;2.1;10;
82795;21/08/2009;0000;21;20.7;96;953.3;9;3.6;9;
82795;21/08/2009;1200;22.9;20.9;84;954;9;4.1;7;
82795;21/08/2009;1800;25.1;21.6;73;951;14;3.5;6;
82795;22/08/2009;0000;21.3;20.5;92;952.5;9;2.8;0;
82795;22/08/2009;1200;22.5;21.3;90;951.9;14;3.3;8;
82795;22/08/2009;1800;27.1;22.3;66;949.9;14;3.8;2;
82795;23/08/2009;0000;22.2;21.7;95;951.9;14;5;6;
82795;23/08/2009;1200;23.2;20.1;75;953.7;14;5;7;
82795;23/08/2009;1800;26.1;22.1;72;951.6;14;3.3;4;
82795;24/08/2009;0000;20.6;18.8;84;953;14;2;3;
82795;24/08/2009;1200;22.7;20.7;83;954;14;2.1;8;
82795;24/08/2009;1800;25.9;22.3;73;951.1;9;3.6;4;
82795;25/08/2009;0000;21.8;20.8;91;953.4;9;3.1;4;
82795;25/08/2009;1200;21.2;20.8;97;953.8;14;3.1;10;
82795;25/08/2009;1800;21.3;21;96;951.9;14;3.5;10;
82795;26/08/2009;0000;20.2;20;97;953.7;9;1.5;10;
82795;26/08/2009;1200;21.1;20.5;94;954.6;14;3;10;
82795;26/08/2009;1800;25.3;22.2;76;951.1;14;3.6;7;
82795;27/08/2009;0000;20.2;19.9;96;954.9;9;3;8;
82795;27/08/2009;1200;22.8;20.4;80;956.2;14;0.5;8;
82795;27/08/2009;1800;27.2;22.4;67;953;14;2.5;5;
82795;28/08/2009;0000;21.3;20.7;93;955.5;9;3;6;
82795;28/08/2009;1200;23;20.6;81;956.2;14;2.8;8;
82795;28/08/2009;1800;26.5;22;68;952.6;14;3.3;2;
82795;29/08/2009;0000;21.1;20.1;91;955.3;14;2.1;0;
82795;29/08/2009;1200;24.3;21.7;80;956.1;14;4.5;8;
82795;29/08/2009;1800;27.3;21.3;60;952.3;14;4.1;5;
82795;30/08/2009;0000;20.6;19.9;93;955.2;14;2.5;4;
82795;30/08/2009;1200;23.5;19.5;70;955.7;14;4.6;6;
82795;30/08/2009;1800;26.5;19.7;54;952.3;14;3.3;5;
82795;31/08/2009;0000;20.3;18.8;87;955.1;14;3.3;2;
82795;31/08/2009;1200;22.8;19.2;72;955.7;27;4.5;4;
82795;31/08/2009;1800;26.1;20.3;60;952.9;14;5;5;
82795;01/09/2009;0000;20.4;18.6;85;955.6;9;3.5;0;
82795;01/09/2009;1200;22.6;19.9;77;956.2;14;3;4;
82795;01/09/2009;1800;26.4;21;62;952.4;14;5;4;
82795;02/09/2009;0000;20.5;19.7;92;956.4;14;3.3;4;
82795;02/09/2009;1200;24.4;20.4;70;956.7;18;3.8;4;
82795;02/09/2009;1800;26.5;21.2;63;953.5;14;5;3;
82795;03/09/2009;0000;20.5;20.1;95;956.2;14;3.8;8;
82795;03/09/2009;1200;23.5;20.2;75;956.6;23;4.5;7;
82795;03/09/2009;1800;25.2;21.9;75;953.9;14;5;6;
82795;04/09/2009;0000;20.9;20.3;93;956.1;14;4;7;
82795;04/09/2009;1200;23.9;20.8;76;956.7;27;2.5;8;
82795;04/09/2009;1800;26.8;22;65;953.8;14;3.3;3;
82795;05/09/2009;0000;21.5;20.7;93;956.1;14;4.1;7;
82795;05/09/2009;1200;23.7;20.2;72;956.5;27;4.6;8;
82795;05/09/2009;1800;27.1;20.1;53;953.5;9;4.6;2;
82795;06/09/2009;0000;20.6;19.9;93;956;9;4.1;2;
82795;06/09/2009;1200;22.9;20.5;81;957.1;23;4.1;8;
82795;06/09/2009;1800;27.3;20.7;56;954.3;5;4.8;5;
82795;07/09/2009;0000;21.1;20.5;94;956.2;9;2.6;7;
82795;07/09/2009;1200;23.3;21.3;84;956.6;23;4.8;9;
82795;07/09/2009;1800;27.4;22.1;62;952.8;14;4.6;5;
82795;08/09/2009;0000;21.4;20.6;92;954.9;9;3.8;2;
82795;08/09/2009;1200;23.4;21;81;954.8;23;5.5;8;
82795;08/09/2009;1800;26.9;21.3;60;951.5;14;6.3;5;
82795;09/09/2009;0000;21;20.2;92;954.4;9;4.3;6;
82795;09/09/2009;1200;23.5;20.5;77;955.9;9;3.1;8;
82795;09/09/2009;1800;27.4;20.2;51;952.6;14;4.1;5;
82795;10/09/2009;0000;20.6;19.9;93;955.2;9;3.1;5;
82795;10/09/2009;1200;22.6;20;78;956.8;14;4.1;8;
82795;10/09/2009;1800;26.1;21.1;65;955;14;3.3;6;
82795;11/09/2009;0000;20.9;19.3;85;956.7;9;3.1;4;
82795;11/09/2009;1200;22.9;21;85;956.8;14;2.8;10;
82795;11/09/2009;1800;27.7;20.4;52;953.2;14;3.3;4;
82795;12/09/2009;0000;21.3;20.2;89;955.9;14;3.3;6;
82795;12/09/2009;1200;20.1;19.8;96;956.7;23;3.3;10;
82795;12/09/2009;1800;23.2;19.7;72;953.7;23;3.1;8;
82795;13/09/2009;0000;21.1;20.1;91;955.6;14;3.3;7;
82795;13/09/2009;1200;22.9;20.1;78;956.2;14;4.5;8;
82795;13/09/2009;1800;26.5;21.1;62;953.3;14;4.8;6;
82795;14/09/2009;0000;21;20;91;955.4;27;3.6;10;
82795;14/09/2009;1200;20.8;20.3;96;956.7;14;3.1;10;
82795;14/09/2009;1800;22.9;22.3;95;954.3;5;5;10;
82795;15/09/2009;0000;19.8;19.2;94;956.6;9;2.5;9;
82795;15/09/2009;1200;23;21.1;85;956.4;23;3.8;9;
82795;15/09/2009;1800;25;23.1;86;953.5;14;4.8;6;
82795;16/09/2009;0000;21;20.4;94;955.8;9;2.8;7;
82795;16/09/2009;1200;23.6;21.4;81;956.2;27;5.1;9;
82795;16/09/2009;1800;26.5;21.9;67;952.2;14;4.3;5;
82795;17/09/2009;0000;21.2;20.5;94;954.5;5;4.6;7;
82795;17/09/2009;1200;22.7;20.9;84;955.1;9;3.8;9;
82795;17/09/2009;1800;28.1;21.1;53;951;5;1.8;5;
82795;18/09/2009;0000;21.2;20.4;93;954.4;9;3.8;6;
82795;18/09/2009;1200;24.1;21;75;954.7;23;3.8;8;
82795;18/09/2009;1800;28.3;21.6;56;951;14;4.1;5;
82795;19/09/2009;0000;20.8;20.2;95;954.1;9;4;4;
82795;19/09/2009;1200;23.6;20;71;956.7;23;4.8;7;
82795;19/09/2009;1800;28.7;21.7;53;953.3;5;5;2;
82795;20/09/2009;0000;22;21.7;98;955.3;9;4.3;10;
82795;20/09/2009;1200;23.7;20.2;73;955.6;14;3.8;10;
82795;20/09/2009;1800;26;22.4;74;953.1;5;4.5;5;
82795;21/09/2009;0000;21.1;20.6;95;955;5;3.3;5;
82795;21/09/2009;1200;24.1;21;75;954.6;14;3.6;8;
82795;21/09/2009;1800;28.3;22.1;58;951;14;2.6;5;
82795;22/09/2009;0000;22.3;21.3;91;953;9;3.5;7;
82795;22/09/2009;1200;24.7;21.2;73;953.5;14;4.1;8;
82795;22/09/2009;1800;28.6;22.2;59;950.1;14;6.1;5;
82795;23/09/2009;0000;21.7;20.9;94;953.3;9;4.6;8;
82795;23/09/2009;1200;24.1;19.9;67;955.2;9;5.1;6;
82795;23/09/2009;1800;27;21.8;63;951.1;14;3.8;4;
82795;24/09/2009;0000;20.9;19.5;87;953.3;9;2.8;2;
82795;24/09/2009;1200;23.7;21.3;80;955;9;4.5;6;
82795;24/09/2009;1800;28.4;20.9;51;951;14;3.3;3;
82795;25/09/2009;0000;21;19.2;84;953.3;9;4.3;3;
82795;25/09/2009;1200;23.2;20.5;78;954.4;9;4.3;7;
82795;25/09/2009;1800;29.3;22;54;952;14;2.5;2;
82795;26/09/2009;0000;21;20;91;954.1;9;4.1;2;
82795;26/09/2009;1200;25;20.5;67;955.7;14;5.5;5;
82795;26/09/2009;1800;28.5;20.5;49;953;14;4.6;3;
82795;27/09/2009;0000;21.3;20.1;88;954.9;14;4.3;2;
82795;27/09/2009;1200;25.6;20.5;62;955.6;14;5.8;8;
82795;27/09/2009;1800;27.9;20.9;54;952.5;14;5.5;4;
82795;28/09/2009;0000;21.2;19.4;85;955.3;14;2.8;1;
82795;28/09/2009;1200;23.7;21.1;79;956.2;14;4.8;10;
82795;28/09/2009;1800;25.1;21.2;70;953.9;14;4.3;9;
82795;29/09/2009;0000;21.6;20.2;88;955.8;14;3;8;
82795;29/09/2009;1200;25.1;21;69;957;14;5.1;6;
82795;29/09/2009;1800;28.9;21.1;50;952.4;14;3.6;2;
82795;30/09/2009;0000;21.2;20;90;955.2;9;3;3;
82795;30/09/2009;1200;25.1;21.1;69;956.3;9;3.6;5;
82795;30/09/2009;1800;29.5;21.3;48;952;14;3.5;1;
82795;01/10/2009;0000;21.6;20.2;88;955.2;9;3.5;0;
82795;01/10/2009;1200;25.5;21.3;70;956.5;14;4.6;4;
82795;01/10/2009;1800;29.7;21.6;49;952.4;14;2;2;
82795;02/10/2009;0000;21.2;20;90;955.5;9;4;0;
82795;02/10/2009;1200;25.5;20.1;62;956.1;14;5;4;
82795;02/10/2009;1800;29;20.9;48;951.5;14;5;2;
82795;03/10/2009;0000;21.5;18.5;75;954.8;14;3.3;0;
82795;03/10/2009;1200;24.1;19.1;62;954.8;14;3.3;5;
82795;03/10/2009;1800;30.1;21.1;44;951.7;14;5.1;1;
82795;04/10/2009;0000;21.5;18.4;74;954.4;9;3.6;0;
82795;04/10/2009;1200;23.3;20.1;75;954.5;14;4.6;6;
82795;04/10/2009;1800;30.2;21.8;47;950.6;14;4.1;2;
82795;05/10/2009;0000;20.9;19.4;86;954.3;9;3.3;2;
82795;05/10/2009;1200;24;20;70;955.3;14;4.1;6;
82795;05/10/2009;1800;29;21.3;51;951.7;14;3.8;5;
82795;06/10/2009;0000;21.6;20;87;954.4;9;4.5;2;
82795;06/10/2009;1200;24.9;21.3;73;955.3;14;3.3;5;
82795;06/10/2009;1800;29.3;22.1;55;952.3;14;3.6;5;
82795;07/10/2009;0000;21.7;20.6;92;954.8;9;4.6;1;
82795;07/10/2009;1200;24.6;20.7;70;954.9;14;4.1;6;
82795;07/10/2009;1800;29.3;22.1;55;951;14;5;4;
82795;08/10/2009;0000;21.4;20.2;89;954.8;9;4.5;3;
82795;08/10/2009;1200;24.5;20.7;72;955;14;4.5;6;
82795;08/10/2009;1800;30.1;21.9;48;950.2;14;5.3;1;
82795;09/10/2009;0000;21.2;19.9;89;953.2;9;4.3;2;
82795;09/10/2009;1200;24.3;21;75;953.5;14;3.8;5;
82795;09/10/2009;1800;28.6;21.9;57;950;14;3.8;5;
82795;10/10/2009;0000;20.8;19.1;86;952.4;9;4;1;
82795;10/10/2009;1200;25.3;20.6;66;954.2;9;4.5;6;
82795;10/10/2009;1800;28.6;22;57;950;9;4.1;4;
82795;11/10/2009;0000;20.6;19.5;90;952;9;4.1;6;
82795;11/10/2009;1200;24.3;20.8;73;953;9;3.6;8;
82795;11/10/2009;1800;26.7;20.7;59;950.2;9;3;9;
82795;12/10/2009;0000;21.4;20.4;91;952;9;3.8;6;
82795;12/10/2009;1200;24.7;21.4;74;952.9;9;2.8;8;
82795;12/10/2009;1800;28.9;22.4;57;949.3;5;3.3;5;
82795;13/10/2009;0000;21.1;20.1;91;951.9;9;4.3;3;
82795;13/10/2009;1200;24.9;20.6;69;953.2;9;4.8;8;
82795;13/10/2009;1800;30.2;22.3;50;949.5;9;3.6;1;
82795;14/10/2009;0000;21.2;20;90;952.4;9;4.3;4;
82795;14/10/2009;1200;24.6;20.9;71;953;14;4.8;8;
82795;14/10/2009;1800;29.3;21;49;949;14;4.3;4;
82795;15/10/2009;0000;22.4;21.1;89;952.7;9;3.8;7;
82795;15/10/2009;1200;25.7;21.9;71;952.1;9;5.5;6;
82795;15/10/2009;1800;29.1;21.5;52;950;14;5;5;
82795;16/10/2009;0000;22.2;21.2;90;952.9;9;4.3;3;
82795;16/10/2009;1200;25.3;20.9;67;954.2;14;3.8;6;
82795;16/10/2009;1800;27.1;21.8;63;951.9;14;5;6;
82795;17/10/2009;0000;21.8;20.6;89;953.2;9;5;4;
82795;17/10/2009;1200;25.1;21.2;70;953.9;14;4.5;7;
82795;17/10/2009;1800;29.4;20.8;45;950.6;14;4.5;4;
82795;18/10/2009;0000;22;20.4;87;953.2;9;4.1;3;
82795;18/10/2009;1200;24.9;21.6;75;953.2;14;4.5;7;
82795;18/10/2009;1800;29.4;22.7;56;949.3;14;4.5;3;
82795;19/10/2009;0000;21.6;20.2;88;951.5;9;4.5;6;
82795;19/10/2009;1200;25.1;21.5;72;953.3;14;4.6;7;
82795;19/10/2009;1800;28.9;22.6;58;949.1;14;5.3;5;
82795;20/10/2009;0000;21.2;19.9;89;951.3;9;4;3;
82795;20/10/2009;1200;24.6;21.9;78;953.1;14;5;9;
82795;20/10/2009;1800;29.2;24.2;67;950;14;2.6;3;
82795;21/10/2009;0000;21.6;20.5;91;951.8;9;4;4;
82795;21/10/2009;1200;25.2;21.1;69;953.3;9;3.5;5;
82795;21/10/2009;1800;31;23;50;950.4;14;3.5;2;
82795;22/10/2009;0000;21.5;20.4;90;951.7;9;4.3;2;
82795;22/10/2009;1200;25.4;21.2;69;951.4;9;3.5;2;
82795;22/10/2009;1800;30.2;22.4;50;948.3;14;3.5;3;
82795;23/10/2009;0000;21.3;19.9;87;951.3;14;3.6;2;
82795;23/10/2009;1200;24.6;20.8;71;952.7;5;4.5;4;
82795;23/10/2009;1800;29.4;22.2;53;948.9;14;3.5;4;
82795;24/10/2009;0000;21.9;20.9;91;951.3;9;5;4;
82795;24/10/2009;1200;24.8;21.1;72;952.6;5;1.6;8;
82795;24/10/2009;1800;29.1;22.9;59;948.8;5;1.6;5;
82795;25/10/2009;0000;21.9;20;84;951.5;9;4.3;4;
82795;25/10/2009;1200;23.6;22;86;953.2;5;4.6;6;
82795;25/10/2009;1800;29.2;23.5;63;948.6;9;1.8;4;
82795;26/10/2009;0000;22.1;21.2;93;951.6;9;3.3;7;
82795;26/10/2009;1200;25.3;21.6;72;952.4;9;3.3;6;
82795;26/10/2009;1800;28.1;22.6;62;947.8;14;3.5;4;
82795;27/10/2009;0000;21.8;20.6;89;952.6;9;4;6;
82795;27/10/2009;1200;24.3;21.5;78;953;9;3.6;8;
82795;27/10/2009;1800;27.3;23.3;72;950.3;9;3.6;6;
82795;28/10/2009;0000;22;21.1;92;952.8;9;3.8;4;
82795;28/10/2009;1200;25.2;20.5;65;953;14;5.1;4;
82795;28/10/2009;1800;28.1;22;58;950;14;3.6;4;
82795;29/10/2009;0000;21.6;20;87;952;9;3.5;3;
82795;29/10/2009;1200;25;20.8;70;952.6;9;4.6;5;
82795;29/10/2009;1800;28.5;22;57;949.3;14;4.6;6;
82795;30/10/2009;0000;21.8;20.4;87;951.2;9;4;5;
82795;30/10/2009;1200;25.8;21.6;69;951.6;9;5;5;
82795;30/10/2009;1800;29.8;24;62;948.1;14;4.1;5;
82795;31/10/2009;0000;22;20.6;88;951;9;3.8;3;
82795;31/10/2009;1200;26.7;23.1;75;951.9;14;4.1;6;
82795;31/10/2009;1800;29.8;21.8;50;948.5;9;4.8;3;
82795;01/11/2009;0000;21.8;20.7;90;951;9;3.8;2;
82795;01/11/2009;1200;25.3;21.4;71;951.8;14;6.1;8;
82795;01/11/2009;1800;29.4;21.4;49;949;9;5;4;
82795;02/11/2009;0000;22;20.9;91;952.7;9;4.3;3;
82795;02/11/2009;1200;25.9;22.5;75;952.5;14;6.1;6;
82795;02/11/2009;1800;31.6;23;49;949.8;14;5.5;6;
82795;03/11/2009;0000;22.1;21;91;952.4;9;4.3;5;
82795;03/11/2009;1200;25.3;21.7;73;953.1;14;4.5;6;
82795;03/11/2009;1800;29.3;21.1;49;949.2;14;2.1;4;
82795;04/11/2009;0000;22;21;92;952.2;9;4.1;4;
82795;04/11/2009;1200;25.1;22.5;79;953.6;9;6.1;5;
82795;04/11/2009;1800;29.2;22.5;57;951.9;14;5;7;
82795;05/11/2009;0000;22.2;21.2;90;954.3;9;5.3;4;
82795;05/11/2009;1200;26.7;23.5;78;955.5;9;6.5;8;
82795;05/11/2009;1800;29.5;22.9;56;952;14;5.6;3;
82795;06/11/2009;0000;22.4;21.5;92;954.4;9;4.3;7;
82795;06/11/2009;1200;25.7;23.2;80;953.8;14;5.5;7;
82795;06/11/2009;1800;30.9;22.2;46;950.6;14;5.3;2;
82795;07/11/2009;0000;22.5;21.2;90;953.1;9;4.3;5;
82795;07/11/2009;1200;24.4;21.6;79;953;14;5.5;7;
82795;07/11/2009;1800;30.8;21.6;45;949.2;14;4.8;1;
82795;08/11/2009;0000;22.4;20.6;85;952.5;14;3.8;4;
82795;08/11/2009;1200;25.5;22.6;79;952.6;9;4.1;8;
82795;08/11/2009;1800;30.6;22.3;49;949.5;9;4;3;
82795;09/11/2009;0000;22;20.6;88;952.4;9;4.5;5;
82795;09/11/2009;1200;25.5;21.8;73;952.2;14;5.3;6;
82795;09/11/2009;1800;31.1;22.2;46;949;14;3.8;2;
82795;10/11/2009;0000;21.8;20.2;86;952;9;5.3;4;
82795;10/11/2009;1200;25.2;21.5;72;952.9;14;3.1;7;
82795;10/11/2009;1800;30;23.7;60;950.3;14;3.6;5;
82795;11/11/2009;0000;21.9;20.2;85;952;9;4.1;5;
82795;11/11/2009;1200;25.9;22.7;76;951.6;14;5.8;6;
82795;11/11/2009;1800;30.9;22.1;46;947.7;14;3.6;3;
82795;12/11/2009;0000;22.2;20.6;86;950.7;9;5.3;6;
82795;12/11/2009;1200;24.6;22.6;83;950.4;14;3.8;8;
82795;12/11/2009;1800;26.2;22.3;70;948;14;6.5;10;
82795;13/11/2009;0000;21.4;20.2;89;950.4;9;3.8;6;
82795;13/11/2009;1200;24.5;21.4;77;952.3;14;4.6;8;
82795;13/11/2009;1800;27.5;22.1;62;950.1;14;3.1;9;
82795;14/11/2009;0000;22.3;20.9;88;951.6;9;3.6;6;
82795;14/11/2009;1200;23.1;22.1;90;953.7;5;3.3;10;
82795;14/11/2009;1800;27.9;20.9;54;950.2;14;3.3;8;
82795;15/11/2009;0000;21.8;20.1;85;953;14;3.5;8;
82795;15/11/2009;1200;25;21.1;72;953;14;3.3;4;
82795;15/11/2009;1800;29.4;21.6;50;948.7;14;5;4;
82795;16/11/2009;0000;21.3;19.5;84;950.8;14;3.6;2;
82795;16/11/2009;1200;25.8;20.6;63;951.9;9;3.8;4;
82795;16/11/2009;1800;29.9;21.7;49;948.2;14;3.3;6;
82795;17/11/2009;0000;22;20.6;88;951.1;9;3.8;4;
82795;17/11/2009;1200;25.8;21.5;68;952.2;5;2;4;
82795;17/11/2009;1800;30.3;22.3;50;948;9;3.3;6;
82795;18/11/2009;0000;22.4;21.2;90;952.7;9;4.6;7;
82795;18/11/2009;1200;23.8;21.2;80;953.2;9;4.1;9;
82795;18/11/2009;1800;28.1;21.1;53;950.2;14;5;4;
82795;19/11/2009;0000;21.6;20.9;94;953;9;4.5;8;
82795;19/11/2009;1200;24.1;19.7;66;954;14;4.3;8;
82795;19/11/2009;1800;29.2;22.5;57;951;14;5.8;4;
82795;20/11/2009;0000;21.5;20.2;89;953.6;9;2.8;5;
82795;20/11/2009;1200;24.8;20.6;69;955.3;14;6.8;7;
82795;20/11/2009;1800;29;20.3;45;951.5;9;5.5;6;
82795;21/11/2009;0000;21.5;19.6;84;954;9;3;3;
82795;21/11/2009;1200;24.6;20;65;954.3;9;6.1;7;
82795;21/11/2009;1800;28;22;58;952.1;9;4.5;6;
82795;22/11/2009;0000;21.5;19.9;86;954.8;9;3.3;4;
82795;22/11/2009;1200;24.7;19.8;63;953.7;14;5.1;7;
82795;22/11/2009;1800;30;21.9;50;951.4;14;3.3;4;
82795;23/11/2009;0000;22.2;20.6;86;952.9;9;3.5;6;
82795;23/11/2009;1200;25.1;20.2;63;951.5;9;3.6;2;
82795;23/11/2009;1800;30.3;21.9;48;948;14;3.3;5;
82795;24/11/2009;0000;22.1;20.3;86;950.7;9;3.1;4;
82795;24/11/2009;1200;25.1;21.9;75;952.3;9;3.1;7;
82795;24/11/2009;1800;29.4;22.2;53;948.7;14;4.1;4;
82795;25/11/2009;0000;21.7;19.7;84;950.9;9;3.8;3;
82795;25/11/2009;1200;25;21.1;72;953.2;14;4.1;6;
82795;25/11/2009;1800;28.9;21.1;50;950.3;14;5;3;
82795;26/11/2009;0000;22.3;20.6;85;953.1;9;3.3;5;
82795;26/11/2009;1200;24.9;20.5;68;954;14;4.1;7;
82795;26/11/2009;1800;30;21.5;48;951.7;14;3.3;1;
82795;27/11/2009;0000;21.6;20;87;954;9;3.3;2;
82795;27/11/2009;1200;25.1;21.3;70;953.9;14;2.8;8;
82795;27/11/2009;1800;30.1;22.1;49;950.5;14;5;3;
82795;28/11/2009;0000;22.6;20.8;84;953.7;9;3.3;3;
82795;28/11/2009;1200;24.7;21.5;75;952.1;14;3.1;8;
82795;28/11/2009;1800;30.3;22.1;49;950.1;14;4.8;5;
82795;29/11/2009;0000;22.7;21.3;87;952.7;9;3.1;6;
82795;29/11/2009;1200;24;22;85;952.3;14;4.1;9;
82795;29/11/2009;1800;28.1;23.5;67;949.3;9;3;7;
82795;30/11/2009;0000;23.2;21.6;86;952.1;9;3.5;8;
82795;30/11/2009;1200;24.9;22.6;83;951.7;14;4.1;8;
82795;30/11/2009;1800;29.4;22.1;52;948.6;14;5;4;
82795;01/12/2009;0000;22.4;20.8;87;952;9;4;5;
82795;01/12/2009;1200;26.1;21.9;70;952.7;9;4.1;7;
82795;01/12/2009;1800;30.2;22.1;49;947.9;14;3.5;4;
82795;02/12/2009;0000;21.7;20.5;91;951.2;9;4.1;6;
82795;02/12/2009;1200;24.5;20.8;73;952.6;9;5.5;8;
82795;02/12/2009;1800;28.8;21.2;50;950.4;14;3.3;9;
82795;03/12/2009;0000;22.7;20.7;83;952.3;9;4;7;
82795;03/12/2009;1200;24.1;22.3;84;953;9;3.1;10;
82795;03/12/2009;1800;28;22;58;950.4;14;3.5;9;
82795;04/12/2009;0000;22.5;20.7;86;952.3;9;3.1;7;
82795;04/12/2009;1200;24.2;21.3;77;952;14;3;6;
82795;04/12/2009;1800;29.8;22;51;949;14;4.5;5;
82795;05/12/2009;0000;22.4;21.4;92;950.6;14;3.6;3;
82795;05/12/2009;1200;24.5;22;81;951.8;14;3.3;4;
82795;05/12/2009;1800;30.2;23;54;949.2;9;6.5;3;
82795;06/12/2009;0000;22.5;21;88;952.6;14;3.3;4;
82795;06/12/2009;1200;24.9;22.4;81;953;14;4;7;
82795;06/12/2009;1800;29.3;22.8;59;949.7;14;5.3;3;
82795;07/12/2009;0000;23.4;21.8;87;951.6;14;4.3;5;
82795;07/12/2009;1200;26.4;23.2;76;952.2;14;3.1;8;
82795;07/12/2009;1800;31.1;23.2;51;949.3;14;3.6;3;
82795;08/12/2009;0000;22.7;21.3;87;952.5;9;4.1;7;
82795;08/12/2009;1200;24.2;21.3;77;952.9;9;4.6;8;
82795;08/12/2009;1800;30.5;22.3;49;949;14;5;2;
82795;09/12/2009;0000;22.8;20.3;79;951.8;9;1.4;3;
82795;09/12/2009;1200;25.7;22.2;73;952.6;9;3.8;6;
82795;09/12/2009;1800;30.9;22.7;49;949.9;14;3.6;2;
82795;10/12/2009;0000;22.7;20.5;81;952.5;9;4.3;3;
82795;10/12/2009;1200;25.1;22.7;80;952.6;9;4.3;8;
82795;10/12/2009;1800;30.2;23;54;950.5;14;3.3;2;
82795;11/12/2009;0000;22.9;21.5;89;952.9;9;4.3;6;
82795;11/12/2009;1200;25.9;22.7;76;953.1;9;4.1;7;
82795;11/12/2009;1800;31.3;22.6;48;949.7;14;3.6;5;
82795;12/12/2009;0000;22.9;20.4;80;952.6;9;4;3;
82795;12/12/2009;1200;24.6;22.2;80;952.9;14;3.8;8;
82795;12/12/2009;1800;30.3;21.7;47;949.9;14;3;6;
82795;13/12/2009;0000;23.4;21.7;87;951.6;9;4;5;
82795;13/12/2009;1200;25.3;23;82;952.6;9;3.5;6;
82795;13/12/2009;1800;30.1;21.5;46;948.9;9;3;7;
82795;14/12/2009;0000;22.8;21.4;88;950.7;9;4.1;4;
82795;14/12/2009;1200;25.3;22.3;77;951.5;9;3.5;7;
82795;14/12/2009;1800;30.4;23.8;58;949;14;5;5;
82795;15/12/2009;0000;22.6;21.2;87;951.3;9;3.8;4;
82795;15/12/2009;1200;25.9;22.7;76;952.8;14;3.5;6;
82795;15/12/2009;1800;31.2;21.8;44;949.3;14;3.3;2;
82795;16/12/2009;0000;23.4;21.7;87;951.7;9;3.8;3;
82795;16/12/2009;1200;25.6;23.6;83;952.3;9;6;6;
82795;16/12/2009;1800;30;23.7;60;949.7;14;6.6;5;
82795;17/12/2009;0000;23.3;21.7;87;952.5;9;4.1;7;
82795;17/12/2009;1200;22.1;22;100;952.9;9;4.1;10;
