Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVento;Nebulosidade;
82792;04/04/2008;1200;23.8;22;85;944.6;9;2;9;
82792;04/04/2008;1800;29.2;24.6;70;940.7;14;2;3;
82792;05/04/2008;0000;25;22.4;81;942.6;27;0.5;6;
82792;05/04/2008;1200;24.2;22.4;85;944.2;5;1.6;3;
82792;05/04/2008;1800;29.4;23.8;62;940.7;5;2.1;8;
82792;06/04/2008;0000;24.4;23;89;943.4;9;2.6;10;
82792;06/04/2008;1200;24;22.4;88;945.7;9;1.6;8;
82792;06/04/2008;1800;28.2;23.4;67;941.1;5;2;6;
82792;07/04/2008;0000;22.4;21.8;95;944.8;9;2.8;10;
82792;07/04/2008;1200;24.2;22.4;85;945.5;9;3.3;10;
82792;07/04/2008;1800;25.2;23.5;86;942;9;3.5;8;
82792;08/04/2008;0000;22.2;21.4;92;944.7;9;2.5;6;
82792;08/04/2008;1200;23.8;22;85;946;9;4.6;7;
82792;08/04/2008;1800;27.5;24.4;77;942.7;9;1.6;6;
82792;09/04/2008;0000;23;21.8;91;945;9;2.6;4;
82792;09/04/2008;1200;24.4;21.5;78;946.4;9;2.3;5;
82792;09/04/2008;1800;28.4;22.8;63;942.7;9;1.5;5;
82792;10/04/2008;0000;25;22.8;84;943.9;9;2.8;4;
82792;10/04/2008;1200;23.4;20.4;77;944.1;14;3.6;2;
82792;10/04/2008;1800;28;21.8;57;940.9;9;1.8;4;
82792;11/04/2008;0000;23.8;21.4;81;941.7;9;0.8;0;
82792;11/04/2008;1200;23.6;21.4;81;952.9;9;1.5;8;
82792;11/04/2008;1800;28;22.8;63;940;18;1.6;10;
82792;12/04/2008;0000;23.4;22;89;942.4;9;1.8;10;
82792;12/04/2008;1200;24.8;22.4;81;943.8;9;3.1;10;
82792;12/04/2008;1800;27.2;22.8;70;940.2;5;3.1;10;
82792;13/04/2008;0000;23.4;22.8;95;943.2;0;0;6;
82792;13/04/2008;1200;25;22.8;84;944.5;9;3.3;8;
82792;13/04/2008;1800;25;22.2;80;941.2;14;7;10;
82792;14/04/2008;0000;22.2;21.8;95;944.4;9;3;10;
82792;14/04/2008;1200;23.6;22.4;89;945.7;9;3;10;
82792;14/04/2008;1800;27.2;24.4;80;941;18;3.3;10;
82792;15/04/2008;0000;22.4;21.6;93;944.8;36;0.3;10;
82792;15/04/2008;1200;24;22.4;88;945.8;9;3;7;
82792;15/04/2008;1800;28.2;24;70;941.7;18;3.3;8;
82792;16/04/2008;0000;23;22;92;944.8;9;0.8;10;
82792;16/04/2008;1200;24.2;22;82;946.2;9;4.3;8;
82792;16/04/2008;1800;28.4;23.2;65;942.9;14;3;5;
82792;17/04/2008;0000;24.2;22.2;84;944.8;9;1.1;2;
82792;17/04/2008;1200;24;21.4;81;946.4;14;3.1;5;
82792;17/04/2008;1800;29.4;22.8;56;943.3;9;3.1;3;
82792;18/04/2008;0000;23.6;21.6;83;945;9;0.5;3;
82792;18/04/2008;1200;23.4;21.4;84;946.1;14;3;6;
82792;18/04/2008;1800;28.4;22.4;60;942.1;14;3.5;5;
82792;19/04/2008;0000;23.4;21.6;86;945;9;0.8;7;
82792;19/04/2008;1200;24.8;21.4;74;946;14;1.6;4;
82792;19/04/2008;1800;29.4;24.4;65;941.6;18;1.3;8;
82792;20/04/2008;0000;23.2;22.2;91;945.3;18;1.3;10;
82792;20/04/2008;1200;24.7;22.3;81;945.3;14;1.8;8;
82792;20/04/2008;1800;28.6;24;69;942.7;14;3.3;7;
82792;21/04/2008;0000;23.8;22.6;90;945.2;9;1.1;9;
82792;21/04/2008;1200;24.5;21.5;78;946.8;14;2.3;3;
82792;21/04/2008;1800;29.2;23.2;61;942.7;14;2.5;8;
82792;22/04/2008;0000;22.9;21.9;92;945.1;18;2;8;
82792;22/04/2008;1200;24.5;22.9;88;945.4;14;2.6;10;
82792;22/04/2008;1800;27.2;23.8;76;942.1;9;1;8;
82792;23/04/2008;0000;23.6;21.8;84;944.2;14;1.8;8;
82792;23/04/2008;1200;24;22.1;86;945.8;18;3;10;
82792;23/04/2008;1800;27.8;23.1;68;942.6;14;3.5;10;
82792;24/04/2008;0000;21.9;21.2;94;943.9;9;0.7;7;
82792;24/04/2008;1200;24.1;22;82;945;9;2.8;8;
82792;24/04/2008;1800;29.1;23.9;66;941.5;5;1.3;4;
82792;25/04/2008;0000;23.8;22.9;92;944.5;9;1.1;10;
82792;25/04/2008;1200;25.2;22.3;77;944.8;14;2.5;6;
82792;25/04/2008;1800;29.9;23.9;62;940.7;9;1.6;8;
82792;26/04/2008;0000;23.7;21.5;82;943.9;9;1.3;0;
82792;26/04/2008;1200;24.8;21.2;73;944.9;9;3;5;
82792;26/04/2008;1800;29.2;22.6;58;941.1;5;3;10;
82792;27/04/2008;0000;24.5;22.2;83;944.4;9;1.5;6;
82792;27/04/2008;1200;24.3;20.9;74;945;9;2.1;10;
82792;27/04/2008;1800;29.2;22.8;59;941.6;9;3;10;
82792;28/04/2008;0000;24.2;22;82;944.1;5;3.3;8;
82792;28/04/2008;1200;24;21.5;82;944.7;9;3.3;10;
82792;28/04/2008;1800;27.5;23.5;71;941.1;14;3.3;5;
82792;29/04/2008;0000;23.3;22;89;943.6;9;2;10;
82792;29/04/2008;1200;24.5;21.4;77;945;14;2.5;8;
82792;29/04/2008;1800;29.1;22.9;60;941.1;14;4;9;
82792;30/04/2008;0000;24.7;21.8;77;944.2;9;1.6;7;
82792;30/04/2008;1200;25.4;22.1;76;944.8;9;1.6;3;
82792;30/04/2008;1800;29.9;23.1;57;940.4;14;2.6;6;
82792;01/05/2008;0000;24.8;22.2;80;942.9;9;2;2;
82792;01/05/2008;1200;25.7;22;71;945.2;9;1.6;9;
82792;01/05/2008;1800;29.8;24.2;61;941.1;18;3;7;
82792;02/05/2008;0000;22.8;21.8;91;943.7;9;1.5;0;
82792;02/05/2008;1200;24.4;20.2;67;945.3;14;3.1;2;
82792;02/05/2008;1800;27.2;22.2;63;941.5;14;6.3;8;
82792;03/05/2008;0000;23.6;22.2;88;943.9;9;1.6;9;
82792;03/05/2008;1200;24.2;21.2;76;945.8;14;2.8;3;
82792;03/05/2008;1800;29.6;21.6;47;942.7;18;1.6;3;
82792;04/05/2008;0000;24;21.8;81;944.4;18;0.1;0;
82792;04/05/2008;1200;25;20.8;67;946.5;9;2.5;0;
82792;04/05/2008;1800;29.8;23.2;55;943.1;9;3;5;
82792;05/05/2008;0000;24.2;21.9;81;946.1;18;0.8;4;
82792;05/05/2008;1200;25.8;23.2;80;946.1;18;2.5;8;
82792;05/05/2008;1800;27.4;24.2;76;942.1;18;2.5;8;
82792;06/05/2008;0000;22.2;21.6;94;945.9;23;0.8;10;
82792;06/05/2008;1200;23.2;21.8;87;946.1;27;1.5;6;
82792;06/05/2008;1800;29.2;24.8;69;942.2;18;1.5;5;
82792;07/05/2008;0000;23.8;22.8;91;943.7;27;1.3;0;
82792;07/05/2008;1200;25.2;23.8;88;945.8;0;0;8;
82792;07/05/2008;1800;24.4;22.4;83;942.4;14;2.5;8;
82792;08/05/2008;0000;24;23.2;93;944.8;9;1.3;6;
82792;08/05/2008;1200;24.2;21.8;80;945.8;14;3.6;5;
82792;08/05/2008;1800;28.6;24.2;68;942.3;9;2;6;
82792;09/05/2008;0000;24.2;22.8;88;944;18;0.8;3;
82792;09/05/2008;1200;24.5;22;79;945.1;14;1.8;7;
82792;09/05/2008;1800;24.4;22.6;85;942.4;18;5.5;10;
